sess_date,year,touched_at,pnl,exit
2022-01-24,2022,2022-01-24 05:26:00-05:00,0.0,BE
2022-01-31,2022,2022-01-31 10:02:00-05:00,-159.74834344240662,cutoff
2022-02-01,2022,2022-02-01 02:12:00-05:00,48.75731843884569,TR
2022-02-02,2022,2022-02-02 04:44:00-05:00,-0.0,BE
2022-02-04,2022,2022-02-04 08:54:00-05:00,160.69322945119347,TR
2022-02-09,2022,2022-02-09 05:14:00-05:00,-0.0,BE
2022-02-14,2022,2022-02-14 03:29:00-05:00,111.36981843884496,TR
2022-02-15,2022,2022-02-15 04:19:00-05:00,-0.0,BE
2022-02-21,2022,2022-02-20 19:04:00-05:00,172.83568327208195,TR
2022-02-22,2022,2022-02-22 09:53:00-05:00,95.41606503177718,TR
2022-03-01,2022,2022-03-01 02:07:00-05:00,-0.0,BE
2022-03-01,2022,2022-03-01 02:08:00-05:00,103.12197449896485,TR
2022-03-03,2022,2022-03-03 09:02:00-05:00,200.81800279353774,TR
2022-03-04,2022,2022-03-03 19:23:00-05:00,-54.0,SL
2022-03-11,2022,2022-03-11 06:26:00-05:00,69.41593062630454,TR
2022-03-15,2022,2022-03-15 03:13:00-04:00,61.60386469968762,TR
2022-03-16,2022,2022-03-16 01:47:00-04:00,-0.0,BE
2022-03-18,2022,2022-03-18 10:04:00-04:00,-0.0,BE
2022-03-18,2022,2022-03-18 10:04:00-04:00,-0.0,BE
2022-03-18,2022,2022-03-18 10:11:00-04:00,-0.0,BE
2022-03-21,2022,2022-03-21 09:41:00-04:00,79.81895511313814,TR
2022-03-29,2022,2022-03-29 05:07:00-04:00,37.180654262683674,TR
2022-03-31,2022,2022-03-31 10:02:00-04:00,0.0,BE
2022-04-01,2022,2022-04-01 09:50:00-04:00,0.0,BE
2022-04-01,2022,2022-04-01 09:52:00-04:00,0.0,BE
2022-04-06,2022,2022-04-06 06:40:00-04:00,-99.0,SL
2022-04-11,2022,2022-04-10 20:00:00-04:00,0.0,BE
2022-04-11,2022,2022-04-10 20:00:00-04:00,-83.25,SL
2022-04-14,2022,2022-04-14 00:30:00-04:00,-0.0,BE
2022-04-18,2022,2022-04-17 19:46:00-04:00,162.4238459515782,TR
2022-04-20,2022,2022-04-20 07:55:00-04:00,62.721349288540296,TR
2022-04-22,2022,2022-04-22 10:20:00-04:00,-200.0,SL
2022-05-06,2022,2022-05-06 09:35:00-04:00,0.0,BE
2022-05-09,2022,2022-05-09 04:31:00-04:00,0.0,BE
2022-05-09,2022,2022-05-09 10:39:00-04:00,-4.665710997567658,cutoff
2022-05-10,2022,2022-05-09 20:16:00-04:00,49.9135446288019,TR
2022-05-11,2022,2022-05-11 08:55:00-04:00,89.67452725277144,TR
2022-05-12,2022,2022-05-12 03:22:00-04:00,108.20920391719301,TR
2022-05-13,2022,2022-05-13 09:54:00-04:00,-51.375,SL
2022-05-19,2022,2022-05-19 03:33:00-04:00,0.0,BE
2022-05-24,2022,2022-05-24 10:15:00-04:00,202.9177515635747,TR
2022-05-26,2022,2022-05-26 09:43:00-04:00,-93.0,SL
2022-05-27,2022,2022-05-27 05:51:00-04:00,-0.0,BE
2022-05-27,2022,2022-05-27 10:37:00-04:00,-0.0,BE
2022-05-30,2022,2022-05-29 19:14:00-04:00,-72.375,SL
2022-05-31,2022,2022-05-31 09:34:00-04:00,128.29809273929095,TR
2022-06-07,2022,2022-06-06 21:26:00-04:00,0.0,BE
2022-06-07,2022,2022-06-07 08:31:00-04:00,0.0,BE
2022-06-08,2022,2022-06-08 09:49:00-04:00,-0.0,BE
2022-06-10,2022,2022-06-10 08:30:00-04:00,-69.0,SL
2022-06-13,2022,2022-06-12 21:23:00-04:00,0.0,BE
2022-06-13,2022,2022-06-13 04:18:00-04:00,107.64814956006194,TR
2022-06-13,2022,2022-06-13 10:27:00-04:00,-16.081747610300226,cutoff
2022-06-16,2022,2022-06-16 09:54:00-04:00,-161.25,SL
2022-06-21,2022,2022-06-21 03:31:00-04:00,-75.75,SL
2022-06-24,2022,2022-06-23 22:40:00-04:00,-95.625,SL
2022-06-27,2022,2022-06-27 03:34:00-04:00,50.972660825214916,TR
2022-06-29,2022,2022-06-29 09:45:00-04:00,132.36016082521382,TR
2022-06-30,2022,2022-06-30 10:02:00-04:00,198.77730250798413,TR
2022-06-30,2022,2022-06-30 10:02:00-04:00,196.625130442535,TR
2022-07-05,2022,2022-07-04 19:06:00-04:00,156.12838095357802,TR
2022-07-07,2022,2022-07-07 10:52:00-04:00,-0.0,BE
2022-07-12,2022,2022-07-12 02:01:00-04:00,34.53228728623799,TR
2022-07-13,2022,2022-07-13 08:30:00-04:00,50.731469469656076,TR
2022-07-13,2022,2022-07-13 08:30:00-04:00,-49.5,SL
2022-07-15,2022,2022-07-15 08:48:00-04:00,-57.375,SL
2022-07-18,2022,2022-07-18 03:37:00-04:00,-0.0,BE
2022-07-20,2022,2022-07-19 22:36:00-04:00,-0.0,BE
2022-07-20,2022,2022-07-20 10:47:00-04:00,-11.31053572478777,cutoff
2022-07-21,2022,2022-07-21 08:43:00-04:00,35.8809720056106,TR
2022-07-26,2022,2022-07-26 09:45:00-04:00,-75.375,SL
2022-08-01,2022,2022-08-01 10:51:00-04:00,-0.0,BE
2022-08-03,2022,2022-08-03 09:56:00-04:00,-0.0,BE
2022-08-04,2022,2022-08-04 06:04:00-04:00,73.28084027897421,TR
2022-08-09,2022,2022-08-09 09:31:00-04:00,-59.625,SL
2022-08-10,2022,2022-08-10 08:30:00-04:00,-54.0,SL
2022-08-11,2022,2022-08-10 20:27:00-04:00,-40.875,SL
2022-08-15,2022,2022-08-15 09:54:00-04:00,-0.0,BE
2022-08-19,2022,2022-08-19 06:43:00-04:00,0.0,BE
2022-08-19,2022,2022-08-19 09:50:00-04:00,-51.0,SL
2022-08-22,2022,2022-08-22 03:26:00-04:00,-57.375,SL
2022-08-23,2022,2022-08-23 02:21:00-04:00,61.18213585394551,TR
2022-08-23,2022,2022-08-23 02:36:00-04:00,65.14487215528061,TR
2022-08-25,2022,2022-08-25 10:25:00-04:00,33.76777317073356,cutoff
2022-08-26,2022,2022-08-26 09:03:00-04:00,162.13138329963112,TR
2022-08-30,2022,2022-08-30 10:46:00-04:00,0.0,BE
2022-09-02,2022,2022-09-02 08:38:00-04:00,64.19147950359547,TR
2022-09-06,2022,2022-09-06 10:12:00-04:00,180.00736728286392,TR
2022-09-06,2022,2022-09-06 10:13:00-04:00,188.1414795035962,TR
2022-09-09,2022,2022-09-09 00:48:00-04:00,28.25460174183354,TR
2022-09-09,2022,2022-09-09 03:27:00-04:00,-0.0,BE
2022-09-12,2022,2022-09-11 20:00:00-04:00,26.700563434018477,TR
2022-09-12,2022,2022-09-12 04:42:00-04:00,-73.875,SL
2022-09-13,2022,2022-09-13 08:30:00-04:00,427.3575131528705,TR
2022-09-13,2022,2022-09-13 08:38:00-04:00,-37.5,SL
2022-09-16,2022,2022-09-16 08:57:00-04:00,-55.875,SL
2022-09-20,2022,2022-09-19 19:51:00-04:00,34.5398401735838,TR
2022-09-23,2022,2022-09-23 06:46:00-04:00,-88.5,SL
2022-09-28,2022,2022-09-27 22:12:00-04:00,0.0,BE
2022-09-28,2022,2022-09-27 22:19:00-04:00,0.0,BE
2022-10-03,2022,2022-10-02 19:52:00-04:00,98.49911953504125,TR
2022-10-04,2022,2022-10-03 20:17:00-04:00,-0.0,BE
2022-10-04,2022,2022-10-04 02:46:00-04:00,-43.875,SL
2022-10-07,2022,2022-10-07 08:51:00-04:00,36.74664243290863,TR
2022-10-07,2022,2022-10-07 09:44:00-04:00,-200.0,SL
2022-10-11,2022,2022-10-11 09:56:00-04:00,93.20311439567013,TR
2022-10-11,2022,2022-10-11 09:58:00-04:00,90.85058107102304,TR
2022-10-13,2022,2022-10-13 08:30:00-04:00,-119.25,SL
2022-10-14,2022,2022-10-13 22:31:00-04:00,-0.0,BE
2022-10-18,2022,2022-10-17 23:42:00-04:00,-22.875,SL
2022-10-25,2022,2022-10-25 09:31:00-04:00,-51.0,SL
2022-10-27,2022,2022-10-27 09:51:00-04:00,142.1409640541533,TR
2022-11-03,2022,2022-11-03 06:18:00-04:00,-64.125,SL
2022-11-08,2022,2022-11-08 10:48:00-05:00,136.99312868064044,TR
2022-11-10,2022,2022-11-10 08:30:00-05:00,37.31553155760594,TR
2022-11-10,2022,2022-11-10 08:45:00-05:00,-40.875,SL
2022-11-11,2022,2022-11-11 00:48:00-05:00,-45.75,SL
2022-11-15,2022,2022-11-15 07:27:00-05:00,-38.625,SL
2022-11-17,2022,2022-11-17 08:08:00-05:00,93.11396557715125,TR
2022-11-17,2022,2022-11-17 09:00:00-05:00,127.98582537976654,TR
2022-11-18,2022,2022-11-18 05:40:00-05:00,89.83574883581241,TR
2022-11-22,2022,2022-11-22 03:32:00-05:00,52.063495039483314,TR
2022-11-23,2022,2022-11-23 07:40:00-05:00,47.37950567492226,TR
2022-11-23,2022,2022-11-23 09:54:00-05:00,76.24436562853043,TR
2022-11-25,2022,2022-11-25 09:31:00-05:00,0.0,BE
2022-11-28,2022,2022-11-28 05:02:00-05:00,95.75151356468814,TR
2022-11-29,2022,2022-11-29 09:45:00-05:00,0.0,BE
2022-12-02,2022,2022-12-02 08:31:00-05:00,59.6180509116748,TR
2022-12-06,2022,2022-12-06 09:44:00-05:00,-65.625,SL
2022-12-07,2022,2022-12-07 06:44:00-05:00,-32.25,SL
2022-12-09,2022,2022-12-09 08:30:00-05:00,208.88803776858185,TR
2022-12-13,2022,2022-12-13 03:01:00-05:00,-0.0,BE
2022-12-13,2022,2022-12-13 08:26:00-05:00,73.21167605539267,TR
2022-12-13,2022,2022-12-13 08:29:00-05:00,-73.125,SL
2022-12-15,2022,2022-12-15 10:04:00-05:00,0.0,BE
2022-12-16,2022,2022-12-16 03:14:00-05:00,100.08519203278775,TR
2022-12-16,2022,2022-12-16 04:25:00-05:00,159.0110397009521,TR
2022-12-20,2022,2022-12-19 22:11:00-05:00,-28.875,SL
2022-12-22,2022,2022-12-22 10:12:00-05:00,-56.300929721321154,cutoff
2023-01-06,2023,2023-01-06 04:35:00-05:00,42.936877212407126,TR
2023-01-09,2023,2023-01-09 09:30:00-05:00,-76.125,SL
2023-01-11,2023,2023-01-11 10:30:00-05:00,-0.0,BE
2023-01-12,2023,2023-01-12 08:18:00-05:00,213.30680646574183,TR
2023-01-12,2023,2023-01-12 08:28:00-05:00,231.1210389959524,TR
2023-01-16,2023,2023-01-15 20:58:00-05:00,34.45246521479021,TR
2023-01-17,2023,2023-01-17 10:00:00-05:00,-0.0,BE
2023-01-18,2023,2023-01-18 08:30:00-05:00,75.15466159851167,TR
2023-01-18,2023,2023-01-18 08:30:00-05:00,67.93056342066666,TR
2023-01-19,2023,2023-01-19 05:26:00-05:00,-62.25,SL
2023-01-23,2023,2023-01-23 09:51:00-05:00,-58.125,SL
2023-01-25,2023,2023-01-25 09:30:00-05:00,86.26482511435097,TR
2023-01-26,2023,2023-01-26 09:32:00-05:00,126.0398251143506,TR
2023-01-31,2023,2023-01-31 05:34:00-05:00,36.41548501826219,TR
2023-02-06,2023,2023-02-06 04:53:00-05:00,62.03876482028318,TR
2023-02-10,2023,2023-02-10 04:56:00-05:00,-69.0,SL
2023-02-14,2023,2023-02-14 08:29:00-05:00,150.75349219810596,TR
2023-02-17,2023,2023-02-17 02:02:00-05:00,0.0,BE
2023-02-17,2023,2023-02-17 03:36:00-05:00,57.9094547884506,TR
2023-02-21,2023,2023-02-21 03:46:00-05:00,0.0,BE
2023-02-21,2023,2023-02-21 10:12:00-05:00,-72.5965078018944,cutoff
2023-02-22,2023,2023-02-22 10:16:00-05:00,81.21597050347555,TR
2023-02-24,2023,2023-02-24 08:39:00-05:00,30.568418462942645,TR
2023-02-27,2023,2023-02-27 10:09:00-05:00,73.53131402773579,TR
2023-03-01,2023,2023-03-01 10:11:00-05:00,0.0,BE
2023-03-02,2023,2023-03-01 20:39:00-05:00,0.0,BE
2023-03-02,2023,2023-03-01 20:40:00-05:00,0.0,BE
2023-03-06,2023,2023-03-05 21:37:00-05:00,-50.25,SL
2023-03-07,2023,2023-03-07 10:08:00-05:00,88.58758359895546,TR
2023-03-13,2023,2023-03-13 02:12:00-04:00,-0.0,BE
2023-03-14,2023,2023-03-14 09:16:00-04:00,-26.994444007585116,cutoff
2023-03-15,2023,2023-03-14 22:08:00-04:00,32.84565734723037,TR
2023-03-16,2023,2023-03-15 20:29:00-04:00,-0.0,BE
2023-03-16,2023,2023-03-15 21:08:00-04:00,103.3894059408467,TR
2023-03-16,2023,2023-03-16 10:54:00-04:00,-156.75,SL
2023-03-21,2023,2023-03-21 09:32:00-04:00,60.10744058152159,TR
2023-03-28,2023,2023-03-28 09:33:00-04:00,-58.125,SL
2023-03-30,2023,2023-03-30 05:27:00-04:00,-24.75,SL
2023-04-05,2023,2023-04-05 10:19:00-04:00,-26.946936245123652,cutoff
2023-04-06,2023,2023-04-06 09:34:00-04:00,75.9075098996309,TR
2023-04-11,2023,2023-04-11 05:02:00-04:00,44.35788636598227,TR
2023-04-14,2023,2023-04-14 10:04:00-04:00,87.61397068320002,cutoff
2023-04-20,2023,2023-04-20 04:37:00-04:00,110.51912138577063,TR
2023-04-21,2023,2023-04-21 06:50:00-04:00,0.0,BE
2023-04-25,2023,2023-04-25 10:07:00-04:00,-74.25,SL
2023-04-27,2023,2023-04-27 10:34:00-04:00,-73.5,SL
2023-05-01,2023,2023-04-30 22:55:00-04:00,-0.0,BE
2023-05-01,2023,2023-05-01 02:42:00-04:00,39.41231765213888,TR
2023-05-01,2023,2023-05-01 02:42:00-04:00,35.46711882525415,TR
2023-05-02,2023,2023-05-02 10:36:00-04:00,29.361967523207568,cutoff
2023-05-04,2023,2023-05-04 09:44:00-04:00,58.92741327007752,TR
2023-05-05,2023,2023-05-05 10:09:00-04:00,-121.5,SL
2023-05-10,2023,2023-05-10 09:32:00-04:00,20.06491327007825,cutoff
2023-05-10,2023,2023-05-10 09:32:00-04:00,21.1990020326557,cutoff
2023-05-10,2023,2023-05-10 10:04:00-04:00,139.13327306491374,TR
2023-05-10,2023,2023-05-10 10:08:00-04:00,146.6244675232083,TR
2023-05-11,2023,2023-05-11 03:46:00-04:00,-0.0,BE
2023-05-11,2023,2023-05-11 04:17:00-04:00,-0.0,BE
2023-05-24,2023,2023-05-24 03:03:00-04:00,-31.125,SL
2023-05-25,2023,2023-05-25 09:06:00-04:00,78.07052097448104,TR
2023-05-26,2023,2023-05-26 07:26:00-04:00,-0.0,BE
2023-05-26,2023,2023-05-26 07:42:00-04:00,-0.0,BE
2023-05-26,2023,2023-05-26 10:00:00-04:00,-163.875,SL
2023-05-30,2023,2023-05-30 05:20:00-04:00,-0.0,BE
2023-06-02,2023,2023-06-02 05:14:00-04:00,-0.0,BE
2023-06-12,2023,2023-06-11 20:00:00-04:00,-36.375,SL
2023-06-20,2023,2023-06-20 01:20:00-04:00,0.0,BE
2023-06-20,2023,2023-06-20 10:30:00-04:00,122.63829987437202,cutoff
2023-06-22,2023,2023-06-22 02:13:00-04:00,0.0,BE
2023-06-30,2023,2023-06-30 08:38:00-04:00,-0.0,BE
2023-06-30,2023,2023-06-30 08:39:00-04:00,27.392857455946796,TR
2023-06-30,2023,2023-06-30 08:39:00-04:00,28.560567275395442,TR
2023-06-30,2023,2023-06-30 09:43:00-04:00,-46.578041068776656,cutoff
2023-07-03,2023,2023-07-03 04:11:00-04:00,37.79077798293656,TR
2023-07-06,2023,2023-07-06 08:30:00-04:00,-33.75,SL
2023-07-12,2023,2023-07-12 08:30:00-04:00,-47.25,SL
2023-07-13,2023,2023-07-13 00:13:00-04:00,28.36723568083471,TR
2023-07-27,2023,2023-07-27 03:49:00-04:00,-37.5,SL
2023-08-02,2023,2023-08-02 02:53:00-04:00,0.0,BE
2023-08-02,2023,2023-08-02 04:02:00-04:00,95.64412853456452,TR
2023-08-02,2023,2023-08-02 10:08:00-04:00,-148.5,SL
2023-08-03,2023,2023-08-03 03:31:00-04:00,0.0,BE
2023-08-08,2023,2023-08-08 10:11:00-04:00,73.21937671555497,cutoff
2023-08-08,2023,2023-08-08 10:57:00-04:00,94.09430576496743,cutoff
2023-08-11,2023,2023-08-11 08:31:00-04:00,-42.0,SL
2023-08-17,2023,2023-08-16 20:19:00-04:00,0.0,BE
2023-08-17,2023,2023-08-16 20:39:00-04:00,0.0,BE
2023-08-17,2023,2023-08-17 10:33:00-04:00,0.0,BE
2023-08-21,2023,2023-08-21 04:24:00-04:00,-120.75,SL
2023-08-22,2023,2023-08-22 03:44:00-04:00,-56.25,SL
2023-08-23,2023,2023-08-23 10:51:00-04:00,-27.777243063766946,cutoff
2023-08-29,2023,2023-08-29 10:00:00-04:00,-172.5,SL
2023-08-31,2023,2023-08-31 08:16:00-04:00,-0.0,BE
2023-08-31,2023,2023-08-31 09:45:00-04:00,-9.436731613319353,cutoff
2023-09-01,2023,2023-09-01 08:32:00-04:00,31.564158579476498,TR
2023-09-01,2023,2023-09-01 08:32:00-04:00,31.462440807616076,TR
2023-09-05,2023,2023-09-05 04:12:00-04:00,0.0,BE
2023-09-06,2023,2023-09-06 10:13:00-04:00,-19.53189027665576,cutoff
2023-09-07,2023,2023-09-07 08:14:00-04:00,-56.625,SL
2023-09-08,2023,2023-09-08 09:50:00-04:00,-0.0,BE
2023-09-11,2023,2023-09-10 20:00:00-04:00,-22.875,SL
2023-09-13,2023,2023-09-13 08:30:00-04:00,75.25918467023439,TR
2023-09-13,2023,2023-09-13 08:30:00-04:00,70.8425331253784,TR
2023-09-15,2023,2023-09-15 10:59:00-04:00,0.0,BE
2023-09-19,2023,2023-09-19 09:50:00-04:00,-68.625,SL
2023-09-21,2023,2023-09-20 20:07:00-04:00,-33.75,SL
2023-09-25,2023,2023-09-25 04:44:00-04:00,46.808847648666415,TR
2023-09-26,2023,2023-09-26 10:13:00-04:00,0.0,BE
2023-09-29,2023,2023-09-29 08:30:00-04:00,-0.0,BE
2023-09-29,2023,2023-09-29 09:48:00-04:00,128.16352905053645,TR
2023-10-04,2023,2023-10-04 02:18:00-04:00,68.01736365617398,TR
2023-10-12,2023,2023-10-11 20:06:00-04:00,-0.0,BE
2023-10-19,2023,2023-10-19 03:46:00-04:00,42.628746345195395,TR
2023-10-19,2023,2023-10-19 03:49:00-04:00,43.14451065193862,TR
2023-10-20,2023,2023-10-20 02:21:00-04:00,0.0,BE
2023-10-23,2023,2023-10-23 03:43:00-04:00,28.391085542576548,TR
2023-10-23,2023,2023-10-23 05:05:00-04:00,-63.0,SL
2023-10-24,2023,2023-10-24 10:38:00-04:00,114.4620964663045,TR
2023-10-25,2023,2023-10-25 10:27:00-04:00,0.0,BE
2023-10-26,2023,2023-10-25 19:21:00-04:00,0.0,BE
2023-11-01,2023,2023-11-01 10:22:00-04:00,-80.21493881644528,cutoff
2023-11-02,2023,2023-11-02 08:30:00-04:00,-0.0,BE
2023-11-03,2023,2023-11-03 09:31:00-04:00,-141.85742291466522,cutoff
2023-11-07,2023,2023-11-07 09:17:00-05:00,-50.625,SL
2023-11-14,2023,2023-11-14 08:30:00-05:00,-29.625,SL
2023-11-15,2023,2023-11-15 08:25:00-05:00,-36.0,SL
2023-11-20,2023,2023-11-20 09:58:00-05:00,51.604960445984034,TR
2023-11-22,2023,2023-11-22 09:36:00-05:00,51.047074404028535,TR
2023-11-27,2023,2023-11-26 21:04:00-05:00,26.598867656794027,TR
2023-11-29,2023,2023-11-29 04:23:00-05:00,-66.0,SL
2023-11-30,2023,2023-11-30 09:42:00-05:00,-74.25,SL
2023-12-04,2023,2023-12-04 09:24:00-05:00,-97.5,SL
2023-12-06,2023,2023-12-06 09:00:00-05:00,131.3983590269654,TR
2023-12-06,2023,2023-12-06 09:23:00-05:00,142.285855606553,TR
2023-12-08,2023,2023-12-08 10:11:00-05:00,-21.736666097920534,cutoff
2023-12-11,2023,2023-12-10 19:00:00-05:00,-0.0,BE
2023-12-11,2023,2023-12-10 19:00:00-05:00,-48.375,SL
2023-12-12,2023,2023-12-11 19:21:00-05:00,-0.0,BE
2023-12-19,2023,2023-12-19 07:17:00-05:00,-0.0,BE
2023-12-19,2023,2023-12-19 10:31:00-05:00,-2.6423468635839527,cutoff
2023-12-28,2023,2023-12-27 20:09:00-05:00,23.157745703781984,TR
2023-12-28,2023,2023-12-27 20:43:00-05:00,-0.0,BE
2023-12-28,2023,2023-12-28 07:34:00-05:00,-0.0,BE
2023-12-29,2023,2023-12-29 10:48:00-05:00,-50.625,SL
2024-01-02,2024,2024-01-02 06:27:00-05:00,-43.875,SL
2024-01-03,2024,2024-01-03 07:35:00-05:00,0.0,BE
2024-01-04,2024,2024-01-04 08:21:00-05:00,44.26310289857065,TR
2024-01-05,2024,2024-01-05 00:20:00-05:00,-23.625,SL
2024-01-08,2024,2024-01-08 10:04:00-05:00,-137.01899051486544,cutoff
2024-01-11,2024,2024-01-10 20:07:00-05:00,-0.0,BE
2024-01-11,2024,2024-01-11 03:26:00-05:00,27.29678395530209,TR
2024-01-16,2024,2024-01-16 03:03:00-05:00,0.0,BE
2024-01-16,2024,2024-01-16 03:04:00-05:00,37.906334959981905,TR
2024-01-17,2024,2024-01-17 09:48:00-05:00,109.2887283195887,cutoff
2024-01-17,2024,2024-01-17 10:00:00-05:00,135.2285934380925,cutoff
2024-01-17,2024,2024-01-17 10:00:00-05:00,126.00450674287276,cutoff
2024-01-18,2024,2024-01-18 07:37:00-05:00,-87.0,SL
2024-01-19,2024,2024-01-18 21:48:00-05:00,-0.0,BE
2024-01-19,2024,2024-01-18 22:00:00-05:00,-0.0,BE
2024-01-19,2024,2024-01-19 03:59:00-05:00,-0.0,BE
2024-01-19,2024,2024-01-19 04:13:00-05:00,-64.125,SL
2024-01-24,2024,2024-01-24 01:52:00-05:00,-28.5,SL
2024-01-26,2024,2024-01-25 20:00:00-05:00,-31.875,SL
2024-01-31,2024,2024-01-31 04:15:00-05:00,-41.25,SL
2024-02-07,2024,2024-02-07 10:14:00-05:00,-41.70084903369934,cutoff
2024-02-09,2024,2024-02-09 03:02:00-05:00,-38.25,SL
2024-02-13,2024,2024-02-13 03:46:00-05:00,-28.5,SL
2024-02-16,2024,2024-02-16 03:18:00-05:00,56.78887076161482,TR
2024-02-20,2024,2024-02-19 21:00:00-05:00,0.0,BE
2024-02-20,2024,2024-02-20 03:21:00-05:00,41.23427738792452,TR
2024-02-20,2024,2024-02-20 09:40:00-05:00,-64.5,SL
2024-02-22,2024,2024-02-22 09:45:00-05:00,-54.375,SL
2024-02-23,2024,2024-02-23 09:20:00-05:00,78.69940195432719,TR
2024-02-28,2024,2024-02-28 04:41:00-05:00,0.0,BE
2024-02-29,2024,2024-02-29 03:10:00-05:00,47.00717531144619,TR
2024-03-01,2024,2024-03-01 02:03:00-05:00,24.210202593294525,TR
2024-03-01,2024,2024-03-01 10:00:00-05:00,-94.875,SL
2024-03-05,2024,2024-03-05 01:31:00-05:00,0.0,BE
2024-03-05,2024,2024-03-05 10:32:00-05:00,0.0,BE
2024-03-08,2024,2024-03-08 10:00:00-05:00,-0.0,BE
2024-03-12,2024,2024-03-12 10:41:00-04:00,-28.383758253479755,cutoff
2024-03-15,2024,2024-03-15 09:45:00-04:00,86.29623122576595,TR
2024-03-18,2024,2024-03-18 09:46:00-04:00,40.24084997891987,TR
2024-03-19,2024,2024-03-19 07:37:00-04:00,-50.625,SL
2024-03-20,2024,2024-03-20 07:29:00-04:00,-0.0,BE
2024-03-21,2024,2024-03-20 19:07:00-04:00,-54.375,SL
2024-03-22,2024,2024-03-22 08:17:00-04:00,0.0,BE
2024-03-27,2024,2024-03-27 10:02:00-04:00,0.0,BE
2024-04-02,2024,2024-04-02 08:40:00-04:00,-66.0,SL
2024-04-04,2024,2024-04-04 09:00:00-04:00,-0.0,BE
2024-04-10,2024,2024-04-10 08:36:00-04:00,-25.5,SL
2024-04-19,2024,2024-04-18 21:04:00-04:00,-114.375,SL
2024-04-23,2024,2024-04-23 09:56:00-04:00,-101.625,SL
2024-04-24,2024,2024-04-23 21:19:00-04:00,48.54274773207726,TR
2024-04-24,2024,2024-04-23 21:48:00-04:00,55.2440063923641,TR
2024-04-29,2024,2024-04-29 08:54:00-04:00,64.37655453102343,TR
2024-05-03,2024,2024-05-03 08:30:00-04:00,-47.625,SL
2024-05-06,2024,2024-05-06 09:38:00-04:00,-0.0,BE
2024-05-06,2024,2024-05-06 10:06:00-04:00,-0.0,BE
2024-05-07,2024,2024-05-07 10:56:00-04:00,67.11956410563653,TR
2024-05-10,2024,2024-05-10 09:35:00-04:00,74.31010532045184,TR
2024-05-10,2024,2024-05-10 09:49:00-04:00,75.45653867833607,TR
2024-05-14,2024,2024-05-14 10:26:00-04:00,-0.0,BE
2024-05-15,2024,2024-05-15 08:30:00-04:00,-21.375,SL
2024-05-22,2024,2024-05-22 10:00:00-04:00,-0.0,BE
2024-05-23,2024,2024-05-22 22:59:00-04:00,-70.875,SL
2024-05-28,2024,2024-05-28 04:14:00-04:00,43.814051933914016,TR
2024-05-29,2024,2024-05-29 09:27:00-04:00,99.02433171774464,TR
2024-05-31,2024,2024-05-30 20:35:00-04:00,38.71357522603648,TR
2024-05-31,2024,2024-05-31 10:15:00-04:00,-191.25,SL
2024-06-05,2024,2024-06-05 07:40:00-04:00,-0.0,BE
2024-06-05,2024,2024-06-05 09:29:00-04:00,-0.0,BE
2024-06-05,2024,2024-06-05 10:30:00-04:00,-68.625,SL
2024-06-12,2024,2024-06-11 19:00:00-04:00,-39.0,SL
2024-06-13,2024,2024-06-13 03:14:00-04:00,45.736569979380874,TR
2024-06-17,2024,2024-06-16 20:00:00-04:00,-28.875,SL
2024-06-20,2024,2024-06-20 03:30:00-04:00,35.64436461107107,TR
2024-06-26,2024,2024-06-26 03:24:00-04:00,-27.0,SL
2024-06-28,2024,2024-06-28 08:16:00-04:00,-16.125,SL
2024-07-01,2024,2024-07-01 10:14:00-04:00,181.59885797994139,TR
2024-07-01,2024,2024-07-01 10:15:00-04:00,193.98857308531296,TR
2024-07-05,2024,2024-07-05 02:19:00-04:00,-21.75,SL
2024-07-10,2024,2024-07-10 10:10:00-04:00,77.33373034023316,TR
2024-07-11,2024,2024-07-11 08:30:00-04:00,-11.625,SL
2024-07-17,2024,2024-07-17 03:06:00-04:00,-146.625,SL
2024-07-18,2024,2024-07-18 10:35:00-04:00,-93.37531162462983,cutoff
2024-07-19,2024,2024-07-19 03:44:00-04:00,132.89746381040095,TR
2024-07-24,2024,2024-07-24 00:20:00-04:00,-44.25,SL
2024-07-31,2024,2024-07-31 10:01:00-04:00,-140.97174605943292,cutoff
2024-08-01,2024,2024-07-31 19:16:00-04:00,103.78822149362168,TR
2024-08-02,2024,2024-08-01 22:22:00-04:00,76.3965542785918,TR
2024-08-05,2024,2024-08-04 20:52:00-04:00,-200.0,SL
2024-08-06,2024,2024-08-05 20:48:00-04:00,161.85744601252009,TR
2024-08-07,2024,2024-08-07 09:32:00-04:00,103.80076537014975,TR
2024-08-13,2024,2024-08-13 03:06:00-04:00,82.5795236652848,TR
2024-08-13,2024,2024-08-13 03:08:00-04:00,85.20880660284456,TR
2024-08-15,2024,2024-08-15 09:52:00-04:00,-145.87057513579202,cutoff
2024-08-16,2024,2024-08-15 22:19:00-04:00,-0.0,BE
2024-08-27,2024,2024-08-27 09:38:00-04:00,149.71942443069565,TR
2024-09-03,2024,2024-09-03 09:31:00-04:00,-68.25,SL
2024-09-06,2024,2024-09-06 03:14:00-04:00,123.6419248642087,TR
2024-09-06,2024,2024-09-06 10:35:00-04:00,-117.03967459616979,cutoff
2024-09-11,2024,2024-09-11 09:21:00-04:00,238.17852213518927,TR
2024-09-12,2024,2024-09-12 00:34:00-04:00,59.76032824772483,TR
