session_date,year,entry_time,is_flat
2019-06-18,2019,2019-06-18 08:18:00+00:00,False
2019-06-18,2019,2019-06-18 13:40:00+00:00,False
2019-06-20,2019,2019-06-20 01:09:00+00:00,False
2019-06-20,2019,2019-06-20 03:49:00+00:00,False
2019-07-01,2019,2019-07-01 07:03:00+00:00,False
2019-07-03,2019,2019-07-03 07:15:00+00:00,False
2019-07-03,2019,2019-07-03 08:55:00+00:00,False
2019-07-05,2019,2019-07-05 12:30:00+00:00,False
2019-07-08,2019,2019-07-08 13:37:00+00:00,False
2019-07-09,2019,2019-07-09 03:23:00+00:00,False
2019-07-10,2019,2019-07-10 12:33:00+00:00,False
2019-07-10,2019,2019-07-10 13:32:00+00:00,False
2019-07-16,2019,2019-07-15 23:54:00+00:00,False
2019-07-23,2019,2019-07-23 12:08:00+00:00,False
2019-07-30,2019,2019-07-30 11:31:00+00:00,False
2019-08-02,2019,2019-08-02 07:50:00+00:00,False
2019-08-05,2019,2019-08-05 01:35:00+00:00,False
2019-08-08,2019,2019-08-08 01:24:00+00:00,False
2019-08-13,2019,2019-08-13 09:30:00+00:00,False
2019-08-13,2019,2019-08-13 13:46:00+00:00,False
2019-08-19,2019,2019-08-19 05:18:00+00:00,False
2019-08-19,2019,2019-08-19 07:03:00+00:00,False
2019-08-23,2019,2019-08-23 12:25:00+00:00,False
2019-08-23,2019,2019-08-23 13:50:00+00:00,False
2019-08-27,2019,2019-08-27 13:06:00+00:00,False
2019-08-29,2019,2019-08-29 07:13:00+00:00,False
2019-08-29,2019,2019-08-29 13:33:00+00:00,False
2019-08-30,2019,2019-08-30 09:30:00+00:00,False
2019-09-05,2019,2019-09-05 00:04:00+00:00,False
2019-09-05,2019,2019-09-05 01:02:00+00:00,False
2019-09-05,2019,2019-09-05 01:37:00+00:00,False
2019-09-05,2019,2019-09-05 13:52:00+00:00,False
2019-09-10,2019,2019-09-10 07:41:00+00:00,False
2019-09-12,2019,2019-09-11 23:22:00+00:00,False
2019-09-12,2019,2019-09-11 23:25:00+00:00,False
2019-09-19,2019,2019-09-19 13:32:00+00:00,False
2019-09-24,2019,2019-09-23 23:02:00+00:00,False
2019-09-25,2019,2019-09-25 08:49:00+00:00,False
2019-10-01,2019,2019-10-01 01:02:00+00:00,False
2019-10-02,2019,2019-10-02 07:10:00+00:00,False
2019-10-02,2019,2019-10-02 08:44:00+00:00,False
2019-10-04,2019,2019-10-04 12:31:00+00:00,False
2019-10-08,2019,2019-10-08 13:39:00+00:00,False
2019-10-11,2019,2019-10-11 08:10:00+00:00,False
2019-10-11,2019,2019-10-11 13:49:00+00:00,False
2019-10-17,2019,2019-10-17 09:31:00+00:00,False
2019-10-22,2019,2019-10-22 13:34:00+00:00,False
2019-10-24,2019,2019-10-24 07:15:00+00:00,False
2019-11-01,2019,2019-11-01 13:54:00+00:00,False
2019-11-04,2019,2019-11-04 02:37:00+00:00,False
2019-11-04,2019,2019-11-04 10:02:00+00:00,False
2019-11-15,2019,2019-11-15 01:15:00+00:00,False
2019-11-15,2019,2019-11-15 13:48:00+00:00,False
2019-11-18,2019,2019-11-18 07:16:00+00:00,False
2019-11-19,2019,2019-11-19 08:23:00+00:00,False
2019-11-20,2019,2019-11-20 08:54:00+00:00,False
2019-11-25,2019,2019-11-25 14:34:00+00:00,False
2019-11-26,2019,2019-11-26 01:46:00+00:00,False
2019-12-02,2019,2019-12-02 14:30:00+00:00,False
2019-12-02,2019,2019-12-02 14:40:00+00:00,False
2019-12-03,2019,2019-12-03 12:45:00+00:00,False
2019-12-03,2019,2019-12-03 14:04:00+00:00,False
2019-12-04,2019,2019-12-04 09:07:00+00:00,False
2019-12-06,2019,2019-12-06 13:41:00+00:00,False
2019-12-10,2019,2019-12-10 08:52:00+00:00,False
2019-12-10,2019,2019-12-10 11:27:00+00:00,False
2019-12-12,2019,2019-12-12 14:38:00+00:00,False
2019-12-13,2019,2019-12-13 10:31:00+00:00,False
2019-12-16,2019,2019-12-16 14:45:00+00:00,False
2019-12-26,2019,2019-12-26 14:45:00+00:00,False
2019-12-30,2019,2019-12-30 14:38:00+00:00,False
2020-01-03,2020,2020-01-03 10:56:00+00:00,False
2020-01-07,2020,2020-01-07 02:23:00+00:00,False
2020-01-08,2020,2020-01-08 00:32:00+00:00,False
2020-01-17,2020,2020-01-17 09:51:00+00:00,False
2020-01-21,2020,2020-01-21 02:35:00+00:00,False
2020-01-22,2020,2020-01-22 02:51:00+00:00,False
2020-01-22,2020,2020-01-22 06:06:00+00:00,False
2020-01-23,2020,2020-01-23 14:35:00+00:00,False
2020-01-24,2020,2020-01-24 08:07:00+00:00,False
2020-01-27,2020,2020-01-27 10:03:00+00:00,False
2020-01-30,2020,2020-01-30 07:06:00+00:00,False
2020-02-04,2020,2020-02-04 08:23:00+00:00,False
2020-02-04,2020,2020-02-04 12:40:00+00:00,False
2020-02-11,2020,2020-02-11 01:45:00+00:00,False
2020-02-14,2020,2020-02-14 03:02:00+00:00,False
2020-02-17,2020,2020-02-17 01:47:00+00:00,False
2020-02-17,2020,2020-02-17 05:41:00+00:00,False
2020-02-19,2020,2020-02-19 12:58:00+00:00,False
2020-02-19,2020,2020-02-19 14:36:00+00:00,False
2020-02-21,2020,2020-02-21 14:49:00+00:00,False
2020-02-24,2020,2020-02-24 02:27:00+00:00,False
2020-02-24,2020,2020-02-24 09:16:00+00:00,False
2020-02-27,2020,2020-02-27 03:58:00+00:00,False
2020-03-02,2020,2020-03-02 01:31:00+00:00,False
2020-03-06,2020,2020-03-06 03:53:00+00:00,False
2020-03-12,2020,2020-03-12 13:30:00+00:00,False
2020-03-20,2020,2020-03-20 07:26:00+00:00,False
2020-03-24,2020,2020-03-24 08:07:00+00:00,False
2020-03-25,2020,2020-03-25 07:59:00+00:00,False
2020-03-31,2020,2020-03-31 00:01:00+00:00,False
2020-03-31,2020,2020-03-31 01:02:00+00:00,False
2020-03-31,2020,2020-03-31 09:22:00+00:00,False
2020-04-01,2020,2020-04-01 05:49:00+00:00,False
2020-04-02,2020,2020-04-02 13:14:00+00:00,False
2020-04-06,2020,2020-04-06 00:17:00+00:00,False
2020-04-06,2020,2020-04-06 00:35:00+00:00,False
2020-04-07,2020,2020-04-07 06:58:00+00:00,False
2020-04-09,2020,2020-04-09 13:43:00+00:00,False
2020-04-14,2020,2020-04-14 01:33:00+00:00,False
2020-04-14,2020,2020-04-14 13:34:00+00:00,False
2020-04-21,2020,2020-04-21 02:38:00+00:00,False
2020-04-21,2020,2020-04-21 13:37:00+00:00,False
2020-04-27,2020,2020-04-27 02:06:00+00:00,False
2020-04-27,2020,2020-04-27 04:00:00+00:00,False
2020-04-28,2020,2020-04-28 09:20:00+00:00,False
2020-05-05,2020,2020-05-05 07:30:00+00:00,False
2020-05-07,2020,2020-05-07 09:36:00+00:00,False
2020-05-08,2020,2020-05-08 00:00:00+00:00,False
2020-05-11,2020,2020-05-10 23:33:00+00:00,False
2020-05-13,2020,2020-05-12 23:45:00+00:00,False
2020-05-15,2020,2020-05-15 07:07:00+00:00,False
2020-05-18,2020,2020-05-17 23:04:00+00:00,False
2020-05-20,2020,2020-05-20 13:30:00+00:00,False
2020-05-22,2020,2020-05-22 02:54:00+00:00,False
2020-05-25,2020,2020-05-25 10:50:00+00:00,False
2020-05-26,2020,2020-05-26 03:54:00+00:00,False
2020-06-02,2020,2020-06-02 06:29:00+00:00,False
2020-06-02,2020,2020-06-02 07:31:00+00:00,False
2020-06-02,2020,2020-06-02 08:18:00+00:00,False
2020-06-03,2020,2020-06-03 00:45:00+00:00,False
2020-06-04,2020,2020-06-04 13:50:00+00:00,False
2020-06-10,2020,2020-06-10 01:32:00+00:00,False
2020-06-11,2020,2020-06-11 12:22:00+00:00,False
2020-06-15,2020,2020-06-15 05:36:00+00:00,False
2020-06-15,2020,2020-06-15 06:05:00+00:00,False
2020-06-16,2020,2020-06-16 12:57:00+00:00,False
2020-06-19,2020,2020-06-19 12:36:00+00:00,False
2020-06-19,2020,2020-06-19 13:28:00+00:00,False
2020-06-23,2020,2020-06-23 07:15:00+00:00,False
2020-06-29,2020,2020-06-29 13:41:00+00:00,False
2020-06-30,2020,2020-06-30 05:21:00+00:00,False
2020-07-01,2020,2020-07-01 13:33:00+00:00,False
2020-07-02,2020,2020-07-02 08:27:00+00:00,False
2020-07-02,2020,2020-07-02 12:30:00+00:00,False
2020-07-06,2020,2020-07-06 01:46:00+00:00,False
2020-07-07,2020,2020-07-06 23:33:00+00:00,False
2020-07-13,2020,2020-07-13 11:06:00+00:00,False
2020-07-14,2020,2020-07-14 12:51:00+00:00,False
2020-07-14,2020,2020-07-14 13:52:00+00:00,False
2020-07-16,2020,2020-07-16 09:11:00+00:00,False
2020-07-24,2020,2020-07-24 06:57:00+00:00,False
2020-07-24,2020,2020-07-24 13:37:00+00:00,False
2020-08-03,2020,2020-08-03 13:33:00+00:00,False
2020-08-05,2020,2020-08-05 06:05:00+00:00,False
2020-08-13,2020,2020-08-13 13:31:00+00:00,False
2020-08-18,2020,2020-08-17 23:31:00+00:00,False
2020-08-18,2020,2020-08-18 13:35:00+00:00,False
2020-08-21,2020,2020-08-21 00:00:00+00:00,False
2020-08-24,2020,2020-08-24 08:00:00+00:00,False
2020-08-26,2020,2020-08-26 10:54:00+00:00,False
2020-09-01,2020,2020-09-01 06:16:00+00:00,False
2020-09-01,2020,2020-09-01 07:22:00+00:00,False
2020-09-02,2020,2020-09-02 09:56:00+00:00,False
2020-09-04,2020,2020-09-03 23:06:00+00:00,False
2020-09-08,2020,2020-09-08 10:25:00+00:00,False
2020-09-08,2020,2020-09-08 13:41:00+00:00,False
2020-09-16,2020,2020-09-16 08:08:00+00:00,False
2020-09-17,2020,2020-09-17 12:30:00+00:00,False
2020-09-21,2020,2020-09-21 08:48:00+00:00,False
2020-09-28,2020,2020-09-28 08:10:00+00:00,False
2020-09-28,2020,2020-09-28 10:17:00+00:00,False
2020-09-28,2020,2020-09-28 12:06:00+00:00,False
2020-09-30,2020,2020-09-30 06:10:00+00:00,False
2020-10-01,2020,2020-10-01 09:41:00+00:00,False
2020-10-02,2020,2020-10-02 05:30:00+00:00,False
2020-10-08,2020,2020-10-08 06:42:00+00:00,False
2020-10-09,2020,2020-10-09 03:08:00+00:00,False
2020-10-09,2020,2020-10-09 12:56:00+00:00,False
2020-10-12,2020,2020-10-11 23:46:00+00:00,False
2020-10-12,2020,2020-10-12 01:52:00+00:00,False
2020-10-12,2020,2020-10-12 07:58:00+00:00,False
2020-10-15,2020,2020-10-15 02:50:00+00:00,False
2020-10-28,2020,2020-10-28 13:40:00+00:00,False
2020-10-30,2020,2020-10-30 05:45:00+00:00,False
2020-11-04,2020,2020-11-04 01:52:00+00:00,False
2020-11-04,2020,2020-11-04 03:10:00+00:00,False
2020-11-05,2020,2020-11-05 03:27:00+00:00,True
2020-11-05,2020,2020-11-05 07:26:00+00:00,True
2020-11-09,2020,2020-11-09 00:40:00+00:00,True
2020-11-10,2020,2020-11-10 00:24:00+00:00,True
2020-11-10,2020,2020-11-10 03:38:00+00:00,True
2020-11-12,2020,2020-11-12 09:58:00+00:00,True
2020-11-19,2020,2020-11-19 03:11:00+00:00,True
2020-11-25,2020,2020-11-25 00:10:00+00:00,True
2020-11-26,2020,2020-11-26 01:33:00+00:00,True
2020-12-07,2020,2020-12-07 14:58:00+00:00,True
2020-12-10,2020,2020-12-10 06:44:00+00:00,True
2020-12-14,2020,2020-12-14 14:57:00+00:00,True
2020-12-15,2020,2020-12-15 14:30:00+00:00,True
2020-12-17,2020,2020-12-17 07:21:00+00:00,True
2020-12-17,2020,2020-12-17 08:22:00+00:00,True
2020-12-18,2020,2020-12-18 09:09:00+00:00,True
2020-12-18,2020,2020-12-18 14:18:00+00:00,True
2020-12-21,2020,2020-12-21 10:07:00+00:00,True
2020-12-28,2020,2020-12-28 13:45:00+00:00,True
2020-12-29,2020,2020-12-29 05:37:00+00:00,True
2020-12-29,2020,2020-12-29 14:30:00+00:00,True
2021-01-04,2021,2021-01-04 09:16:00+00:00,True
2021-01-06,2021,2021-01-06 08:21:00+00:00,True
2021-01-08,2021,2021-01-08 01:31:00+00:00,True
2021-01-08,2021,2021-01-08 14:28:00+00:00,True
2021-01-20,2021,2021-01-20 08:43:00+00:00,True
2021-01-20,2021,2021-01-20 13:00:00+00:00,True
2021-01-21,2021,2021-01-21 01:05:00+00:00,True
2021-01-25,2021,2021-01-25 14:34:00+00:00,True
2021-01-27,2021,2021-01-27 14:32:00+00:00,True
2021-01-27,2021,2021-01-27 14:51:00+00:00,True
2021-02-02,2021,2021-02-02 01:23:00+00:00,True
2021-02-02,2021,2021-02-02 09:52:00+00:00,True
2021-02-05,2021,2021-02-05 05:32:00+00:00,True
2021-02-08,2021,2021-02-08 01:23:00+00:00,True
2021-02-10,2021,2021-02-10 07:35:00+00:00,True
2021-02-15,2021,2021-02-15 00:20:00+00:00,True
2021-02-16,2021,2021-02-16 01:21:00+00:00,True
2021-02-17,2021,2021-02-17 00:04:00+00:00,True
2021-02-17,2021,2021-02-17 13:52:00+00:00,True
2021-02-18,2021,2021-02-18 14:04:00+00:00,True
2021-02-22,2021,2021-02-22 07:06:00+00:00,True
2021-02-22,2021,2021-02-22 07:47:00+00:00,True
2021-02-23,2021,2021-02-23 09:03:00+00:00,True
2021-02-23,2021,2021-02-23 14:50:00+00:00,True
2021-02-24,2021,2021-02-24 12:56:00+00:00,True
2021-03-03,2021,2021-03-03 13:34:00+00:00,True
2021-03-04,2021,2021-03-04 03:58:00+00:00,True
2021-03-05,2021,2021-03-05 01:14:00+00:00,True
2021-03-10,2021,2021-03-10 13:35:00+00:00,True
2021-03-10,2021,2021-03-10 14:05:00+00:00,False
2021-03-11,2021,2021-03-11 09:19:00+00:00,False
2021-03-16,2021,2021-03-16 01:16:00+00:00,False
2021-03-16,2021,2021-03-16 06:55:00+00:00,False
2021-03-16,2021,2021-03-16 13:32:00+00:00,False
2021-03-17,2021,2021-03-17 13:39:00+00:00,False
2021-03-19,2021,2021-03-19 06:01:00+00:00,False
2021-03-25,2021,2021-03-25 11:53:00+00:00,False
2021-04-01,2021,2021-04-01 07:24:00+00:00,False
2021-04-01,2021,2021-04-01 13:36:00+00:00,False
2021-04-05,2021,2021-04-05 12:40:00+00:00,False
2021-04-08,2021,2021-04-08 10:27:00+00:00,False
2021-04-08,2021,2021-04-08 13:57:00+00:00,False
2021-04-13,2021,2021-04-13 12:39:00+00:00,False
2021-04-13,2021,2021-04-13 13:48:00+00:00,False
2021-04-21,2021,2021-04-21 02:01:00+00:00,False
2021-04-27,2021,2021-04-27 05:51:00+00:00,False
2021-04-29,2021,2021-04-29 12:44:00+00:00,False
2021-05-04,2021,2021-05-04 00:20:00+00:00,False
2021-05-04,2021,2021-05-04 11:40:00+00:00,False
2021-05-04,2021,2021-05-04 13:33:00+00:00,False
2021-05-04,2021,2021-05-04 13:57:00+00:00,False
2021-05-07,2021,2021-05-07 12:30:00+00:00,False
2021-05-11,2021,2021-05-11 00:54:00+00:00,False
2021-05-13,2021,2021-05-13 08:50:00+00:00,False
2021-05-19,2021,2021-05-19 00:07:00+00:00,False
2021-05-19,2021,2021-05-19 06:35:00+00:00,False
2021-05-19,2021,2021-05-19 08:46:00+00:00,False
2021-05-21,2021,2021-05-21 00:09:00+00:00,False
2021-05-25,2021,2021-05-25 06:14:00+00:00,False
2021-06-03,2021,2021-06-03 10:58:00+00:00,False
2021-06-03,2021,2021-06-03 12:04:00+00:00,False
2021-06-08,2021,2021-06-07 23:24:00+00:00,False
2021-06-08,2021,2021-06-08 01:01:00+00:00,False
2021-06-08,2021,2021-06-08 11:42:00+00:00,False
2021-06-10,2021,2021-06-10 13:46:00+00:00,False
2021-06-14,2021,2021-06-14 10:38:00+00:00,False
2021-06-15,2021,2021-06-15 01:15:00+00:00,False
2021-06-18,2021,2021-06-18 01:45:00+00:00,False
2021-06-23,2021,2021-06-23 00:10:00+00:00,False
2021-07-02,2021,2021-07-02 13:01:00+00:00,False
2021-07-06,2021,2021-07-06 13:32:00+00:00,False
2021-07-07,2021,2021-07-07 07:06:00+00:00,False
2021-07-08,2021,2021-07-08 07:46:00+00:00,False
2021-07-08,2021,2021-07-08 10:15:00+00:00,False
2021-07-12,2021,2021-07-12 12:20:00+00:00,False
2021-07-15,2021,2021-07-15 13:38:00+00:00,False
2021-07-19,2021,2021-07-18 23:34:00+00:00,False
2021-07-19,2021,2021-07-19 11:44:00+00:00,False
2021-07-19,2021,2021-07-19 13:33:00+00:00,False
2021-07-22,2021,2021-07-22 13:42:00+00:00,False
2021-07-23,2021,2021-07-23 09:39:00+00:00,False
2021-07-26,2021,2021-07-25 23:21:00+00:00,False
2021-07-30,2021,2021-07-30 00:47:00+00:00,False
2021-08-12,2021,2021-08-12 13:36:00+00:00,False
2021-08-19,2021,2021-08-19 06:58:00+00:00,False
2021-08-20,2021,2021-08-20 13:46:00+00:00,False
2021-08-23,2021,2021-08-23 05:11:00+00:00,False
2021-08-23,2021,2021-08-23 13:32:00+00:00,False
2021-08-23,2021,2021-08-23 13:46:00+00:00,False
2021-08-24,2021,2021-08-24 06:36:00+00:00,False
2021-08-30,2021,2021-08-30 13:33:00+00:00,False
2021-08-31,2021,2021-08-31 06:14:00+00:00,False
2021-09-13,2021,2021-09-13 05:07:00+00:00,False
2021-09-20,2021,2021-09-20 02:16:00+00:00,False
2021-09-20,2021,2021-09-20 02:48:00+00:00,False
2021-09-20,2021,2021-09-20 06:44:00+00:00,False
2021-09-20,2021,2021-09-20 11:32:00+00:00,False
2021-09-23,2021,2021-09-23 09:08:00+00:00,False
2021-09-27,2021,2021-09-27 01:31:00+00:00,False
2021-09-28,2021,2021-09-28 07:19:00+00:00,False
2021-10-01,2021,2021-10-01 01:08:00+00:00,False
2021-10-07,2021,2021-10-07 00:36:00+00:00,False
2021-10-07,2021,2021-10-07 13:59:00+00:00,False
2021-10-11,2021,2021-10-10 23:39:00+00:00,False
2021-10-14,2021,2021-10-14 12:30:00+00:00,False
2021-10-14,2021,2021-10-14 13:52:00+00:00,False
2021-10-15,2021,2021-10-15 05:58:00+00:00,False
2021-10-26,2021,2021-10-26 00:09:00+00:00,False
2021-11-05,2021,2021-11-05 13:33:00+00:00,False
2021-11-09,2021,2021-11-09 14:58:00+00:00,False
2021-11-10,2021,2021-11-10 14:32:00+00:00,False
2021-11-15,2021,2021-11-15 13:20:00+00:00,False
2021-11-18,2021,2021-11-18 14:47:00+00:00,False
2021-11-19,2021,2021-11-19 01:47:00+00:00,False
2021-11-19,2021,2021-11-19 03:14:00+00:00,False
2021-11-19,2021,2021-11-19 14:56:00+00:00,False
2021-11-23,2021,2021-11-23 02:23:00+00:00,False
2021-11-26,2021,2021-11-26 07:06:00+00:00,False
2021-12-07,2021,2021-12-07 08:25:00+00:00,False
2021-12-07,2021,2021-12-07 14:54:00+00:00,False
2021-12-08,2021,2021-12-08 11:46:00+00:00,False
2021-12-14,2021,2021-12-14 09:40:00+00:00,False
2021-12-14,2021,2021-12-14 14:30:00+00:00,False
2021-12-16,2021,2021-12-16 11:28:00+00:00,False
2021-12-17,2021,2021-12-17 14:42:00+00:00,False
2021-12-20,2021,2021-12-20 09:06:00+00:00,False
2021-12-21,2021,2021-12-21 06:50:00+00:00,False
2021-12-22,2021,2021-12-22 14:45:00+00:00,False
2021-12-23,2021,2021-12-23 10:52:00+00:00,False
2021-12-27,2021,2021-12-27 14:32:00+00:00,False
2021-12-28,2021,2021-12-28 08:28:00+00:00,False
2021-12-28,2021,2021-12-28 09:38:00+00:00,False
2021-12-31,2021,2021-12-31 00:28:00+00:00,False
2022-01-05,2022,2022-01-05 14:32:00+00:00,False
2022-01-10,2022,2022-01-10 12:31:00+00:00,False
2022-01-10,2022,2022-01-10 14:31:00+00:00,False
2022-01-11,2022,2022-01-11 09:16:00+00:00,False
2022-01-18,2022,2022-01-18 08:10:00+00:00,False
2022-01-18,2022,2022-01-18 09:19:00+00:00,False
2022-01-19,2022,2022-01-19 02:47:00+00:00,False
2022-01-24,2022,2022-01-24 10:26:00+00:00,False
2022-02-01,2022,2022-02-01 07:12:00+00:00,False
2022-02-02,2022,2022-02-02 09:44:00+00:00,False
2022-02-04,2022,2022-02-04 13:54:00+00:00,False
2022-02-09,2022,2022-02-09 10:14:00+00:00,False
2022-02-14,2022,2022-02-14 08:29:00+00:00,False
2022-02-15,2022,2022-02-15 09:19:00+00:00,False
2022-02-21,2022,2022-02-21 00:04:00+00:00,False
2022-02-22,2022,2022-02-22 14:53:00+00:00,False
2022-03-01,2022,2022-03-01 07:07:00+00:00,False
2022-03-03,2022,2022-03-03 14:02:00+00:00,False
2022-03-04,2022,2022-03-04 00:23:00+00:00,False
2022-03-04,2022,2022-03-04 00:55:00+00:00,False
2022-03-11,2022,2022-03-11 11:26:00+00:00,False
2022-03-15,2022,2022-03-15 07:13:00+00:00,False
2022-03-16,2022,2022-03-16 05:47:00+00:00,False
2022-03-21,2022,2022-03-21 13:41:00+00:00,False
2022-03-29,2022,2022-03-29 09:07:00+00:00,False
2022-04-01,2022,2022-04-01 13:50:00+00:00,False
2022-04-06,2022,2022-04-06 10:40:00+00:00,False
2022-04-06,2022,2022-04-06 13:44:00+00:00,False
2022-04-11,2022,2022-04-11 00:00:00+00:00,False
2022-04-11,2022,2022-04-11 01:55:00+00:00,False
2022-04-11,2022,2022-04-11 13:33:00+00:00,False
2022-04-14,2022,2022-04-14 04:30:00+00:00,False
2022-04-18,2022,2022-04-17 23:46:00+00:00,False
2022-04-20,2022,2022-04-20 11:55:00+00:00,False
2022-05-06,2022,2022-05-06 13:35:00+00:00,False
2022-05-09,2022,2022-05-09 08:31:00+00:00,False
2022-05-10,2022,2022-05-10 00:16:00+00:00,False
2022-05-11,2022,2022-05-11 12:55:00+00:00,False
2022-05-12,2022,2022-05-12 07:22:00+00:00,False
2022-05-13,2022,2022-05-13 13:54:00+00:00,False
2022-05-19,2022,2022-05-19 07:33:00+00:00,False
2022-05-26,2022,2022-05-26 13:43:00+00:00,False
2022-05-27,2022,2022-05-27 09:51:00+00:00,False
2022-05-30,2022,2022-05-29 23:14:00+00:00,False
2022-05-30,2022,2022-05-30 04:38:00+00:00,False
2022-05-31,2022,2022-05-31 13:34:00+00:00,False
2022-06-07,2022,2022-06-07 01:26:00+00:00,False
2022-06-07,2022,2022-06-07 12:31:00+00:00,False
2022-06-08,2022,2022-06-08 13:49:00+00:00,False
2022-06-10,2022,2022-06-10 12:30:00+00:00,False
2022-06-13,2022,2022-06-13 01:23:00+00:00,False
2022-06-13,2022,2022-06-13 08:18:00+00:00,False
2022-06-16,2022,2022-06-16 13:54:00+00:00,False
2022-06-21,2022,2022-06-21 07:31:00+00:00,False
2022-06-24,2022,2022-06-24 02:40:00+00:00,False
2022-06-27,2022,2022-06-27 07:34:00+00:00,False
2022-06-29,2022,2022-06-29 13:45:00+00:00,False
2022-07-05,2022,2022-07-04 23:06:00+00:00,False
2022-07-12,2022,2022-07-12 06:01:00+00:00,False
2022-07-13,2022,2022-07-13 12:30:00+00:00,False
2022-07-15,2022,2022-07-15 12:48:00+00:00,False
2022-07-18,2022,2022-07-18 07:37:00+00:00,False
2022-07-20,2022,2022-07-20 02:36:00+00:00,False
2022-07-21,2022,2022-07-21 12:43:00+00:00,False
2022-07-26,2022,2022-07-26 13:45:00+00:00,False
2022-08-03,2022,2022-08-03 13:56:00+00:00,False
2022-08-04,2022,2022-08-04 10:04:00+00:00,False
2022-08-09,2022,2022-08-09 13:31:00+00:00,False
2022-08-10,2022,2022-08-10 12:30:00+00:00,False
2022-08-11,2022,2022-08-11 00:27:00+00:00,False
2022-08-11,2022,2022-08-11 12:30:00+00:00,False
2022-08-15,2022,2022-08-15 13:54:00+00:00,False
2022-08-19,2022,2022-08-19 10:43:00+00:00,False
2022-08-19,2022,2022-08-19 13:50:00+00:00,False
2022-08-22,2022,2022-08-22 07:26:00+00:00,False
2022-08-23,2022,2022-08-23 06:21:00+00:00,False
2022-08-26,2022,2022-08-26 13:03:00+00:00,False
2022-09-02,2022,2022-09-02 12:38:00+00:00,False
2022-09-09,2022,2022-09-09 04:48:00+00:00,False
2022-09-09,2022,2022-09-09 07:27:00+00:00,False
2022-09-12,2022,2022-09-12 00:00:00+00:00,False
2022-09-12,2022,2022-09-12 08:42:00+00:00,False
2022-09-13,2022,2022-09-13 12:30:00+00:00,False
2022-09-13,2022,2022-09-13 12:38:00+00:00,False
2022-09-16,2022,2022-09-16 12:57:00+00:00,False
2022-09-20,2022,2022-09-19 23:51:00+00:00,False
2022-09-23,2022,2022-09-23 10:46:00+00:00,False
2022-09-28,2022,2022-09-28 02:12:00+00:00,False
2022-10-03,2022,2022-10-02 23:52:00+00:00,False
2022-10-04,2022,2022-10-04 00:17:00+00:00,False
2022-10-04,2022,2022-10-04 06:46:00+00:00,False
2022-10-07,2022,2022-10-07 12:51:00+00:00,False
2022-10-07,2022,2022-10-07 13:44:00+00:00,False
2022-10-11,2022,2022-10-11 13:56:00+00:00,False
2022-10-13,2022,2022-10-13 12:30:00+00:00,False
2022-10-14,2022,2022-10-14 02:31:00+00:00,False
2022-10-18,2022,2022-10-18 03:42:00+00:00,False
2022-10-18,2022,2022-10-18 04:18:00+00:00,False
2022-10-25,2022,2022-10-25 13:31:00+00:00,False
2022-10-25,2022,2022-10-25 13:54:00+00:00,False
2022-10-27,2022,2022-10-27 13:51:00+00:00,False
2022-11-03,2022,2022-11-03 10:18:00+00:00,False
2022-11-03,2022,2022-11-03 13:44:00+00:00,False
2022-11-10,2022,2022-11-10 13:30:00+00:00,False
2022-11-10,2022,2022-11-10 13:45:00+00:00,False
2022-11-11,2022,2022-11-11 05:48:00+00:00,False
2022-11-15,2022,2022-11-15 12:27:00+00:00,False
2022-11-17,2022,2022-11-17 13:08:00+00:00,False
2022-11-18,2022,2022-11-18 10:40:00+00:00,False
2022-11-22,2022,2022-11-22 08:32:00+00:00,False
2022-11-23,2022,2022-11-23 12:40:00+00:00,False
2022-11-23,2022,2022-11-23 14:54:00+00:00,False
2022-11-25,2022,2022-11-25 14:31:00+00:00,False
2022-11-28,2022,2022-11-28 10:02:00+00:00,False
2022-11-29,2022,2022-11-29 14:45:00+00:00,False
2022-12-02,2022,2022-12-02 13:31:00+00:00,False
2022-12-06,2022,2022-12-06 14:44:00+00:00,False
2022-12-07,2022,2022-12-07 11:44:00+00:00,False
2022-12-07,2022,2022-12-07 12:21:00+00:00,False
2022-12-09,2022,2022-12-09 13:30:00+00:00,False
2022-12-13,2022,2022-12-13 08:01:00+00:00,False
2022-12-13,2022,2022-12-13 13:26:00+00:00,False
2022-12-13,2022,2022-12-13 13:29:00+00:00,False
2022-12-16,2022,2022-12-16 08:14:00+00:00,False
2022-12-20,2022,2022-12-20 03:11:00+00:00,False
2023-01-06,2023,2023-01-06 09:35:00+00:00,False
2023-01-09,2023,2023-01-09 14:30:00+00:00,False
2023-01-12,2023,2023-01-12 13:18:00+00:00,False
2023-01-16,2023,2023-01-16 01:58:00+00:00,False
2023-01-18,2023,2023-01-18 13:30:00+00:00,False
2023-01-19,2023,2023-01-19 10:26:00+00:00,False
2023-01-23,2023,2023-01-23 14:51:00+00:00,False
2023-01-25,2023,2023-01-25 14:30:00+00:00,False
2023-01-26,2023,2023-01-26 14:32:00+00:00,False
2023-01-31,2023,2023-01-31 10:34:00+00:00,False
2023-02-06,2023,2023-02-06 09:53:00+00:00,False
2023-02-10,2023,2023-02-10 09:56:00+00:00,False
2023-02-14,2023,2023-02-14 13:29:00+00:00,False
2023-02-17,2023,2023-02-17 07:02:00+00:00,False
2023-02-17,2023,2023-02-17 08:36:00+00:00,False
2023-02-21,2023,2023-02-21 08:46:00+00:00,False
